period,reported_district,data_type,age_group,total
2023-11-01,Lupososhi,Confirmed_Passive_CHW,Under 5,174
2023-11-01,Lupososhi,Confirmed_Passive_CHW,NA,0
2023-11-01,Luwingu,Confirmed,Under 5,1991
2023-11-01,Luwingu,Confirmed,Over 5,4601
2023-11-01,Luwingu,Confirmed,Under 5,650
2023-11-01,Mbala,Confirmed,Under 5,1220
2023-11-01,Mbala,Confirmed,Over 5,3466
2023-11-01,Mbala,Confirmed,Under 5,301
2023-11-01,Mbala,Confirmed_Passive_CHW,Over 5,2492
2023-11-01,Mbala,Confirmed_Passive_CHW,Under 5,808
2023-11-01,Mbala,Confirmed_Passive_CHW,NA,34
2023-11-01,Mporokoso,Confirmed,Under 5,448
2023-11-01,Mporokoso,Confirmed,Over 5,2043
2023-11-01,Mporokoso,Confirmed,Under 5,89
2023-11-01,Mporokoso,Confirmed_Passive_CHW,Over 5,4947
2023-11-01,Mporokoso,Confirmed_Passive_CHW,Under 5,1113
2023-11-01,Mporokoso,Confirmed_Passive_CHW,NA,0
2023-11-01,Mpulungu,Confirmed,Under 5,1697
2023-11-01,Mpulungu,Confirmed,Over 5,4581
2023-11-01,Mpulungu,Confirmed,Under 5,499
2023-11-01,Mpulungu,Confirmed_Passive_CHW,Over 5,1871
2023-11-01,Mpulungu,Confirmed_Passive_CHW,Under 5,591
2023-11-01,Mpulungu,Confirmed_Passive_CHW,NA,30
2023-11-01,Mungwi,Clinical,Over 5,2
2023-11-01,Mungwi,Clinical,Under 5,23
2023-11-01,Mungwi,Confirmed,Under 5,3011
2023-11-01,Mungwi,Confirmed,Over 5,6752
2023-11-01,Mungwi,Confirmed,Under 5,670
2023-11-01,Nsama,Clinical,Under 5,6
2023-11-01,Nsama,Clinical,Over 5,10
2023-11-01,Nsama,Clinical,Under 5,4
2023-11-01,Nsama,Confirmed,Under 5,1064
2023-11-01,Nsama,Confirmed,Over 5,3436
2023-11-01,Nsama,Confirmed,Under 5,347
2023-11-01,Nsama,Confirmed_Passive_CHW,Over 5,1986
2023-11-01,Nsama,Confirmed_Passive_CHW,Under 5,1332
2023-11-01,Nsama,Confirmed_Passive_CHW,NA,0
2023-11-01,Senga,Confirmed,Under 5,862
2023-11-01,Senga,Confirmed,Over 5,2738
2023-11-01,Senga,Confirmed,Under 5,302
2023-11-01,Senga,Confirmed_Passive_CHW,Over 5,4723
2023-11-01,Senga,Confirmed_Passive_CHW,Under 5,2151
2023-11-01,Senga,Confirmed_Passive_CHW,NA,1
2023-12-01,Chilubi,Clinical,Under 5,8
2023-12-01,Chilubi,Clinical,Over 5,51
2023-12-01,Chilubi,Clinical,Under 5,9
2023-12-01,Chilubi,Confirmed,Under 5,2493
2023-12-01,Chilubi,Confirmed,Over 5,3884
2023-12-01,Chilubi,Confirmed,Under 5,1626
2023-12-01,Chilubi,Confirmed_Passive_CHW,Over 5,0
2023-12-01,Chilubi,Confirmed_Passive_CHW,Under 5,0
2023-12-01,Chilubi,Confirmed_Passive_CHW,NA,0
2023-12-01,Kaputa,Confirmed,Under 5,707
2023-12-01,Kaputa,Confirmed,Over 5,1984
2023-12-01,Kaputa,Confirmed,Under 5,258
2023-12-01,Kaputa,Confirmed_Passive_CHW,Over 5,4899
2023-12-01,Kaputa,Confirmed_Passive_CHW,Under 5,2754
2023-12-01,Kaputa,Confirmed_Passive_CHW,NA,0
2023-12-01,Kasama,Clinical,Under 5,93
2023-12-01,Kasama,Clinical,Over 5,573
2023-12-01,Kasama,Clinical,Under 5,12
2023-12-01,Kasama,Confirmed,Under 5,4746
2023-12-01,Kasama,Confirmed,Over 5,19074
2023-12-01,Kasama,Confirmed,Under 5,1304
2023-12-01,Kasama,Confirmed_Passive_CHW,Over 5,53
2023-12-01,Kasama,Confirmed_Passive_CHW,Under 5,10
2023-12-01,Kasama,Confirmed_Passive_CHW,NA,0
2023-12-01,Lunte,Clinical,Under 5,18
2023-12-01,Lunte,Clinical,Over 5,113
2023-12-01,Lunte,Confirmed,Under 5,1189
2023-12-01,Lunte,Confirmed,Over 5,5100
2023-12-01,Lunte,Confirmed,Under 5,263
2023-12-01,Lunte,Confirmed_Passive_CHW,Over 5,2694
2023-12-01,Lunte,Confirmed_Passive_CHW,Under 5,926
2023-12-01,Lunte,Confirmed_Passive_CHW,NA,0
2023-12-01,Lupososhi,Clinical,Over 5,2
2023-12-01,Lupososhi,Confirmed,Under 5,1714
2023-12-01,Lupososhi,Confirmed,Over 5,2702
2023-12-01,Lupososhi,Confirmed,Under 5,672
2023-12-01,Lupososhi,Confirmed_Passive_CHW,Over 5,192
2023-12-01,Lupososhi,Confirmed_Passive_CHW,Under 5,98
2023-12-01,Lupososhi,Confirmed_Passive_CHW,NA,0
2023-12-01,Luwingu,Clinical,Under 5,1
2023-12-01,Luwingu,Clinical,Over 5,12
2023-12-01,Luwingu,Clinical,Under 5,2
2023-12-01,Luwingu,Confirmed,Under 5,2276
2023-12-01,Luwingu,Confirmed,Over 5,5696
2023-12-01,Luwingu,Confirmed,Under 5,723
2023-12-01,Mbala,Clinical,Over 5,1
2023-12-01,Mbala,Confirmed,Under 5,1825
2023-12-01,Mbala,Confirmed,Over 5,5603
2023-12-01,Mbala,Confirmed,Under 5,387
2023-12-01,Mbala,Confirmed_Passive_CHW,Over 5,4751
2023-12-01,Mbala,Confirmed_Passive_CHW,Under 5,1332
2023-12-01,Mbala,Confirmed_Passive_CHW,NA,0
2023-12-01,Mporokoso,Confirmed,Under 5,369
2023-12-01,Mporokoso,Confirmed,Over 5,1791
2023-12-01,Mporokoso,Confirmed,Under 5,71
2023-12-01,Mporokoso,Confirmed_Passive_CHW,Over 5,4380
2023-12-01,Mporokoso,Confirmed_Passive_CHW,Under 5,914
2023-12-01,Mporokoso,Confirmed_Passive_CHW,NA,0
2023-12-01,Mpulungu,Confirmed,Under 5,2271
2023-12-01,Mpulungu,Confirmed,Over 5,6469
2023-12-01,Mpulungu,Confirmed,Under 5,717
2023-12-01,Mpulungu,Confirmed_Passive_CHW,Over 5,3252
2023-12-01,Mpulungu,Confirmed_Passive_CHW,Under 5,1180
2023-12-01,Mpulungu,Confirmed_Passive_CHW,NA,0
2023-12-01,Mungwi,Confirmed,Under 5,4558
2023-12-01,Mungwi,Confirmed,Over 5,12085
2023-12-01,Mungwi,Confirmed,Under 5,1046
2023-12-01,Nsama,Clinical,Under 5,5
2023-12-01,Nsama,Clinical,Over 5,22
2023-12-01,Nsama,Clinical,Under 5,3
2023-12-01,Nsama,Confirmed,Under 5,914
2023-12-01,Nsama,Confirmed,Over 5,2395
2023-12-01,Nsama,Confirmed,Under 5,288
2023-12-01,Nsama,Confirmed_Passive_CHW,Over 5,2070
2023-12-01,Nsama,Confirmed_Passive_CHW,Under 5,1147
2023-12-01,Nsama,Confirmed_Passive_CHW,NA,0
2023-12-01,Senga,Confirmed,Under 5,1254
2023-12-01,Senga,Confirmed,Over 5,3749
2023-12-01,Senga,Confirmed,Under 5,324
2023-12-01,Senga,Confirmed_Passive_CHW,Over 5,5409
2023-12-01,Senga,Confirmed_Passive_CHW,Under 5,2051
2023-12-01,Senga,Confirmed_Passive_CHW,NA,0
2024-01-01,Chilubi,Clinical,Under 5,203
2024-01-01,Chilubi,Clinical,Over 5,356
2024-01-01,Chilubi,Clinical,Under 5,25
2024-01-01,Chilubi,Confirmed,Under 5,2886
2024-01-01,Chilubi,Confirmed,Over 5,4617
2024-01-01,Chilubi,Confirmed,Under 5,1588
2024-01-01,Chilubi,Confirmed_Passive_CHW,Over 5,0
2024-01-01,Chilubi,Confirmed_Passive_CHW,Under 5,0
2024-01-01,Chilubi,Confirmed_Passive_CHW,NA,0
2024-01-01,Kaputa,Confirmed,Under 5,678
2024-01-01,Kaputa,Confirmed,Over 5,1874
2024-01-01,Kaputa,Confirmed,Under 5,267
2024-01-01,Kaputa,Confirmed_Passive_CHW,Over 5,4402
2024-01-01,Kaputa,Confirmed_Passive_CHW,Under 5,2547
2024-01-01,Kaputa,Confirmed_Passive_CHW,NA,0
2024-01-01,Kasama,Clinical,Under 5,3
2024-01-01,Kasama,Clinical,Over 5,6
2024-01-01,Kasama,Confirmed,Under 5,4365
2024-01-01,Kasama,Confirmed,Over 5,17805
2024-01-01,Kasama,Confirmed,Under 5,1223
2024-01-01,Kasama,Confirmed_Passive_CHW,Over 5,44
2024-01-01,Kasama,Confirmed_Passive_CHW,Under 5,7
2024-01-01,Kasama,Confirmed_Passive_CHW,NA,0
2024-01-01,Lunte,Clinical,Under 5,155
2024-01-01,Lunte,Clinical,Over 5,457
2024-01-01,Lunte,Clinical,Under 5,50
2024-01-01,Lunte,Confirmed,Under 5,1077
2024-01-01,Lunte,Confirmed,Over 5,4668
2024-01-01,Lunte,Confirmed,Under 5,297
2024-01-01,Lunte,Confirmed_Passive_CHW,Over 5,1525
2024-01-01,Lunte,Confirmed_Passive_CHW,Under 5,593
2024-01-01,Lunte,Confirmed_Passive_CHW,NA,0
2024-01-01,Lupososhi,Clinical,Under 5,8
2024-01-01,Lupososhi,Clinical,Over 5,13
2024-01-01,Lupososhi,Clinical,Under 5,3
2024-01-01,Lupososhi,Confirmed,Under 5,1572
2024-01-01,Lupososhi,Confirmed,Over 5,2295
2024-01-01,Lupososhi,Confirmed,Under 5,616
2024-01-01,Lupososhi,Confirmed_Passive_CHW,Over 5,122
2024-01-01,Lupososhi,Confirmed_Passive_CHW,Under 5,65
2024-01-01,Lupososhi,Confirmed_Passive_CHW,NA,0
2024-01-01,Luwingu,Confirmed,Under 5,2218
2024-01-01,Luwingu,Confirmed,Over 5,5846
2024-01-01,Luwingu,Confirmed,Under 5,843
2024-01-01,Mbala,Clinical,Under 5,11
2024-01-01,Mbala,Clinical,Over 5,36
2024-01-01,Mbala,Clinical,Under 5,1
2024-01-01,Mbala,Confirmed,Under 5,1658
2024-01-01,Mbala,Confirmed,Over 5,7002
2024-01-01,Mbala,Confirmed,Under 5,353
2024-01-01,Mbala,Confirmed_Passive_CHW,Over 5,3383
2024-01-01,Mbala,Confirmed_Passive_CHW,Under 5,792
2024-01-01,Mbala,Confirmed_Passive_CHW,NA,0
2024-01-01,Mporokoso,Confirmed,Under 5,324
2024-01-01,Mporokoso,Confirmed,Over 5,1488
2024-01-01,Mporokoso,Confirmed,Under 5,61
2024-01-01,Mporokoso,Confirmed_Passive_CHW,Over 5,3220
2024-01-01,Mporokoso,Confirmed_Passive_CHW,Under 5,784
2024-01-01,Mporokoso,Confirmed_Passive_CHW,NA,0
2024-01-01,Mpulungu,Clinical,Under 5,38
2024-01-01,Mpulungu,Clinical,Over 5,38
2024-01-01,Mpulungu,Clinical,Under 5,14
2024-01-01,Mpulungu,Confirmed,Under 5,2787
2024-01-01,Mpulungu,Confirmed,Over 5,8471
2024-01-01,Mpulungu,Confirmed,Under 5,565
2024-01-01,Mpulungu,Confirmed_Passive_CHW,Over 5,1170
2024-01-01,Mpulungu,Confirmed_Passive_CHW,Under 5,487
2024-01-01,Mpulungu,Confirmed_Passive_CHW,NA,0
2024-01-01,Mungwi,Clinical,Under 5,17
2024-01-01,Mungwi,Clinical,Over 5,26
2024-01-01,Mungwi,Clinical,Under 5,1
2024-01-01,Mungwi,Confirmed,Under 5,5434
2024-01-01,Mungwi,Confirmed,Over 5,13925
2024-01-01,Mungwi,Confirmed,Under 5,1101
2024-01-01,Nsama,Clinical,Under 5,20
2024-01-01,Nsama,Clinical,Over 5,64
2024-01-01,Nsama,Clinical,Under 5,2
2024-01-01,Nsama,Confirmed,Under 5,844
2024-01-01,Nsama,Confirmed,Over 5,2230
2024-01-01,Nsama,Confirmed,Under 5,284
2024-01-01,Nsama,Confirmed_Passive_CHW,Over 5,2177
2024-01-01,Nsama,Confirmed_Passive_CHW,Under 5,1232
2024-01-01,Nsama,Confirmed_Passive_CHW,NA,0
2024-01-01,Senga,Confirmed,Under 5,1093
2024-01-01,Senga,Confirmed,Over 5,3214
2024-01-01,Senga,Confirmed,Under 5,502
2024-01-01,Senga,Confirmed_Passive_CHW,Over 5,4397
2024-01-01,Senga,Confirmed_Passive_CHW,Under 5,1777
2024-01-01,Senga,Confirmed_Passive_CHW,NA,0
2024-02-01,Chilubi,Clinical,Under 5,59
2024-02-01,Chilubi,Clinical,Over 5,95
2024-02-01,Chilubi,Clinical,Under 5,37
2024-02-01,Chilubi,Confirmed,Under 5,2471
2024-02-01,Chilubi,Confirmed,Over 5,3691
2024-02-01,Chilubi,Confirmed,Under 5,1180
2024-02-01,Chilubi,Confirmed_Passive_CHW,Over 5,0
2024-02-01,Chilubi,Confirmed_Passive_CHW,Under 5,0
2024-02-01,Chilubi,Confirmed_Passive_CHW,NA,0
2024-02-01,Kaputa,Confirmed,Under 5,426
2024-02-01,Kaputa,Confirmed,Over 5,1119
2024-02-01,Kaputa,Confirmed,Under 5,178
2024-02-01,Kaputa,Confirmed_Passive_CHW,Over 5,3192
2024-02-01,Kaputa,Confirmed_Passive_CHW,Under 5,1731
2024-02-01,Kaputa,Confirmed_Passive_CHW,NA,0
2024-02-01,Kasama,Clinical,Under 5,4
2024-02-01,Kasama,Clinical,Over 5,17
2024-02-01,Kasama,Confirmed,Under 5,3379
2024-02-01,Kasama,Confirmed,Over 5,12420
2024-02-01,Kasama,Confirmed,Under 5,775
2024-02-01,Kasama,Confirmed_Passive_CHW,Over 5,62
2024-02-01,Kasama,Confirmed_Passive_CHW,Under 5,21
2024-02-01,Kasama,Confirmed_Passive_CHW,NA,0
2024-02-01,Lunte,Clinical,Under 5,112
2024-02-01,Lunte,Clinical,Over 5,470
2024-02-01,Lunte,Clinical,Under 5,27
2024-02-01,Lunte,Confirmed,Under 5,721
2024-02-01,Lunte,Confirmed,Over 5,2849
2024-02-01,Lunte,Confirmed,Under 5,142
2024-02-01,Lunte,Confirmed_Passive_CHW,Over 5,769
2024-02-01,Lunte,Confirmed_Passive_CHW,Under 5,390
2024-02-01,Lunte,Confirmed_Passive_CHW,NA,0
2024-02-01,Lupososhi,Clinical,Under 5,15
2024-02-01,Lupososhi,Clinical,Over 5,37
2024-02-01,Lupososhi,Clinical,Under 5,3
2024-02-01,Lupososhi,Confirmed,Under 5,1374
2024-02-01,Lupososhi,Confirmed,Over 5,2308
2024-02-01,Lupososhi,Confirmed,Under 5,699
2024-02-01,Lupososhi,Confirmed_Passive_CHW,Over 5,108
2024-02-01,Lupososhi,Confirmed_Passive_CHW,Under 5,66
2024-02-01,Lupososhi,Confirmed_Passive_CHW,NA,0
2024-02-01,Luwingu,Clinical,Under 5,2
2024-02-01,Luwingu,Clinical,Over 5,8
2024-02-01,Luwingu,Clinical,Under 5,1
2024-02-01,Luwingu,Confirmed,Under 5,1873
2024-02-01,Luwingu,Confirmed,Over 5,4444
2024-02-01,Luwingu,Confirmed,Under 5,540
2024-02-01,Mbala,Clinical,Under 5,65
2024-02-01,Mbala,Clinical,Over 5,278
2024-02-01,Mbala,Clinical,Under 5,18
2024-02-01,Mbala,Confirmed,Under 5,981
2024-02-01,Mbala,Confirmed,Over 5,4166
2024-02-01,Mbala,Confirmed,Under 5,179
2024-02-01,Mbala,Confirmed_Passive_CHW,Over 5,3325
2024-02-01,Mbala,Confirmed_Passive_CHW,Under 5,886
2024-02-01,Mbala,Confirmed_Passive_CHW,NA,0
2024-02-01,Mporokoso,Confirmed,Under 5,171
2024-02-01,Mporokoso,Confirmed,Over 5,818
2024-02-01,Mporokoso,Confirmed,Under 5,27
2024-02-01,Mporokoso,Confirmed_Passive_CHW,Over 5,1936
2024-02-01,Mporokoso,Confirmed_Passive_CHW,Under 5,567
2024-02-01,Mporokoso,Confirmed_Passive_CHW,NA,0
2024-02-01,Mpulungu,Confirmed,Under 5,1610
2024-02-01,Mpulungu,Confirmed,Over 5,5037
2024-02-01,Mpulungu,Confirmed,Under 5,355
2024-02-01,Mpulungu,Confirmed_Passive_CHW,Over 5,1054
2024-02-01,Mpulungu,Confirmed_Passive_CHW,Under 5,566
2024-02-01,Mpulungu,Confirmed_Passive_CHW,NA,0
2024-02-01,Mungwi,Clinical,Under 5,72
2024-02-01,Mungwi,Clinical,Over 5,174
2024-02-01,Mungwi,Clinical,Under 5,15
2024-02-01,Mungwi,Confirmed,Under 5,3386
2024-02-01,Mungwi,Confirmed,Over 5,9434
2024-02-01,Mungwi,Confirmed,Under 5,928
2024-02-01,Nsama,Clinical,Under 5,10
2024-02-01,Nsama,Clinical,Over 5,38
2024-02-01,Nsama,Clinical,Under 5,2
2024-02-01,Nsama,Confirmed,Under 5,501
2024-02-01,Nsama,Confirmed,Over 5,1419
2024-02-01,Nsama,Confirmed,Under 5,333
2024-02-01,Nsama,Confirmed_Passive_CHW,Over 5,2149
2024-02-01,Nsama,Confirmed_Passive_CHW,Under 5,1145
2024-02-01,Nsama,Confirmed_Passive_CHW,NA,0
2024-02-01,Senga,Confirmed,Under 5,694
2024-02-01,Senga,Confirmed,Over 5,2333
2024-02-01,Senga,Confirmed,Under 5,154
2024-02-01,Senga,Confirmed_Passive_CHW,Over 5,4944
2024-02-01,Senga,Confirmed_Passive_CHW,Under 5,2039
2024-02-01,Senga,Confirmed_Passive_CHW,NA,0
2024-03-01,Chilubi,Clinical,Under 5,163
2024-03-01,Chilubi,Clinical,Over 5,678
2024-03-01,Chilubi,Clinical,Under 5,115
2024-03-01,Chilubi,Confirmed,Under 5,2415
2024-03-01,Chilubi,Confirmed,Over 5,3700
2024-03-01,Chilubi,Confirmed,Under 5,1106
2024-03-01,Chilubi,Confirmed_Passive_CHW,Over 5,0
2024-03-01,Chilubi,Confirmed_Passive_CHW,Under 5,0
2024-03-01,Chilubi,Confirmed_Passive_CHW,NA,0
2024-03-01,Kaputa,Clinical,Under 5,31
2024-03-01,Kaputa,Clinical,Over 5,91
2024-03-01,Kaputa,Clinical,Under 5,9
2024-03-01,Kaputa,Confirmed,Under 5,293
2024-03-01,Kaputa,Confirmed,Over 5,1314
2024-03-01,Kaputa,Confirmed,Under 5,193
2024-03-01,Kaputa,Confirmed_Passive_CHW,Over 5,2689
2024-03-01,Kaputa,Confirmed_Passive_CHW,Under 5,1458
2024-03-01,Kaputa,Confirmed_Passive_CHW,NA,0
2024-03-01,Kasama,Clinical,Under 5,15
2024-03-01,Kasama,Clinical,Over 5,24
2024-03-01,Kasama,Clinical,Under 5,47
2024-03-01,Kasama,Confirmed,Under 5,3357
2024-03-01,Kasama,Confirmed,Over 5,13776
2024-03-01,Kasama,Confirmed,Under 5,1649
2024-03-01,Kasama,Confirmed_Passive_CHW,Over 5,65
2024-03-01,Kasama,Confirmed_Passive_CHW,Under 5,6
2024-03-01,Kasama,Confirmed_Passive_CHW,NA,0
2024-03-01,Lunte,Clinical,Under 5,71
2024-03-01,Lunte,Clinical,Over 5,439
2024-03-01,Lunte,Clinical,Under 5,21
2024-03-01,Lunte,Confirmed,Under 5,892
2024-03-01,Lunte,Confirmed,Over 5,3210
2024-03-01,Lunte,Confirmed,Under 5,194
2024-03-01,Lunte,Confirmed_Passive_CHW,Over 5,621
2024-03-01,Lunte,Confirmed_Passive_CHW,Under 5,335
2024-03-01,Lunte,Confirmed_Passive_CHW,NA,0
2024-03-01,Lupososhi,Clinical,Under 5,114
2024-03-01,Lupososhi,Clinical,Over 5,123
2024-03-01,Lupososhi,Clinical,Under 5,30
2024-03-01,Lupososhi,Confirmed,Under 5,1375
2024-03-01,Lupososhi,Confirmed,Over 5,2080
2024-03-01,Lupososhi,Confirmed,Under 5,399
2024-03-01,Lupososhi,Confirmed_Passive_CHW,Over 5,124
2024-03-01,Lupososhi,Confirmed_Passive_CHW,Under 5,64
2024-03-01,Lupososhi,Confirmed_Passive_CHW,NA,0
2024-03-01,Luwingu,Clinical,Under 5,9
2024-03-01,Luwingu,Clinical,Over 5,33
2024-03-01,Luwingu,Clinical,Under 5,1
2024-03-01,Luwingu,Confirmed,Under 5,2019
2024-03-01,Luwingu,Confirmed,Over 5,5632
2024-03-01,Luwingu,Confirmed,Under 5,440
2024-03-01,Mbala,Clinical,Under 5,123
2024-03-01,Mbala,Clinical,Over 5,397
2024-03-01,Mbala,Clinical,Under 5,23
2024-03-01,Mbala,Confirmed,Under 5,997
2024-03-01,Mbala,Confirmed,Over 5,4529
2024-03-01,Mbala,Confirmed,Under 5,180
2024-03-01,Mbala,Confirmed_Passive_CHW,Over 5,2540
2024-03-01,Mbala,Confirmed_Passive_CHW,Under 5,694
2024-03-01,Mbala,Confirmed_Passive_CHW,NA,0
2024-03-01,Mporokoso,Confirmed,Under 5,207
2024-03-01,Mporokoso,Confirmed,Over 5,862
2024-03-01,Mporokoso,Confirmed,Under 5,12
2024-03-01,Mporokoso,Confirmed_Passive_CHW,Over 5,2176
2024-03-01,Mporokoso,Confirmed_Passive_CHW,Under 5,536
2024-03-01,Mporokoso,Confirmed_Passive_CHW,NA,0
2024-03-01,Mpulungu,Confirmed,Under 5,1291
2024-03-01,Mpulungu,Confirmed,Over 5,3511
2024-03-01,Mpulungu,Confirmed,Under 5,277
2024-03-01,Mpulungu,Confirmed_Passive_CHW,Over 5,1021
2024-03-01,Mpulungu,Confirmed_Passive_CHW,Under 5,484
2024-03-01,Mpulungu,Confirmed_Passive_CHW,NA,3
2024-03-01,Mungwi,Clinical,Under 5,646
2024-03-01,Mungwi,Clinical,Over 5,1467
2024-03-01,Mungwi,Clinical,Under 5,123
2024-03-01,Mungwi,Confirmed,Under 5,3018
2024-03-01,Mungwi,Confirmed,Over 5,8442
2024-03-01,Mungwi,Confirmed,Under 5,721
2024-03-01,Nsama,Clinical,Under 5,19
2024-03-01,Nsama,Clinical,Over 5,45
2024-03-01,Nsama,Clinical,Under 5,2
2024-03-01,Nsama,Confirmed,Under 5,389
2024-03-01,Nsama,Confirmed,Over 5,1502
2024-03-01,Nsama,Confirmed,Under 5,89
2024-03-01,Nsama,Confirmed_Passive_CHW,Over 5,2039
2024-03-01,Nsama,Confirmed_Passive_CHW,Under 5,1038
2024-03-01,Nsama,Confirmed_Passive_CHW,NA,0
2024-03-01,Senga,Clinical,Under 5,2
2024-03-01,Senga,Clinical,Over 5,8
2024-03-01,Senga,Clinical,Under 5,1
2024-03-01,Senga,Confirmed,Under 5,579
2024-03-01,Senga,Confirmed,Over 5,2281
2024-03-01,Senga,Confirmed,Under 5,215
2024-03-01,Senga,Confirmed_Passive_CHW,Over 5,7034
2024-03-01,Senga,Confirmed_Passive_CHW,Under 5,2645
2024-03-01,Senga,Confirmed_Passive_CHW,NA,0
2024-04-01,Chilubi,Clinical,Under 5,136
2024-04-01,Chilubi,Clinical,Over 5,232
2024-04-01,Chilubi,Clinical,Under 5,43
2024-04-01,Chilubi,Confirmed,Under 5,2345
2024-04-01,Chilubi,Confirmed,Over 5,3283
2024-04-01,Chilubi,Confirmed,Under 5,984
2024-04-01,Chilubi,Confirmed_Passive_CHW,Over 5,1
2024-04-01,Chilubi,Confirmed_Passive_CHW,Under 5,81
2024-04-01,Chilubi,Confirmed_Passive_CHW,NA,0
2024-04-01,Kaputa,Clinical,Under 5,10
2024-04-01,Kaputa,Clinical,Over 5,49
2024-04-01,Kaputa,Clinical,Under 5,61
2024-04-01,Kaputa,Confirmed,Under 5,315
2024-04-01,Kaputa,Confirmed,Over 5,909
2024-04-01,Kaputa,Confirmed,Under 5,186
2024-04-01,Kaputa,Confirmed_Passive_CHW,Over 5,2045
2024-04-01,Kaputa,Confirmed_Passive_CHW,Under 5,1166
2024-04-01,Kaputa,Confirmed_Passive_CHW,NA,0
2024-04-01,Kasama,Clinical,Over 5,29
2024-04-01,Kasama,Clinical,Under 5,1
2024-04-01,Kasama,Confirmed,Under 5,3313
2024-04-01,Kasama,Confirmed,Over 5,13231
2024-04-01,Kasama,Confirmed,Under 5,854
2024-04-01,Kasama,Confirmed_Passive_CHW,Over 5,67
2024-04-01,Kasama,Confirmed_Passive_CHW,Under 5,10
2024-04-01,Kasama,Confirmed_Passive_CHW,NA,0
2024-04-01,Lunte,Clinical,Under 5,2
2024-04-01,Lunte,Clinical,Over 5,15
2024-04-01,Lunte,Confirmed,Under 5,973
2024-04-01,Lunte,Confirmed,Over 5,4217
2024-04-01,Lunte,Confirmed,Under 5,145
2024-04-01,Lunte,Confirmed_Passive_CHW,Over 5,3299
2024-04-01,Lunte,Confirmed_Passive_CHW,Under 5,1085
2024-04-01,Lunte,Confirmed_Passive_CHW,NA,0
2024-04-01,Lupososhi,Clinical,Under 5,60
2024-04-01,Lupososhi,Clinical,Over 5,73
2024-04-01,Lupososhi,Clinical,Under 5,21
2024-04-01,Lupososhi,Confirmed,Under 5,1390
2024-04-01,Lupososhi,Confirmed,Over 5,2358
2024-04-01,Lupososhi,Confirmed,Under 5,407
2024-04-01,Lupososhi,Confirmed_Passive_CHW,Over 5,119
2024-04-01,Lupososhi,Confirmed_Passive_CHW,Under 5,52
2024-04-01,Lupososhi,Confirmed_Passive_CHW,NA,0
2024-04-01,Luwingu,Clinical,Under 5,9
2024-04-01,Luwingu,Clinical,Over 5,24
2024-04-01,Luwingu,Clinical,Under 5,4
2024-04-01,Luwingu,Confirmed,Under 5,1906
2024-04-01,Luwingu,Confirmed,Over 5,5022
2024-04-01,Luwingu,Confirmed,Under 5,448
2024-04-01,Mbala,Clinical,Under 5,30
2024-04-01,Mbala,Clinical,Over 5,111
2024-04-01,Mbala,Confirmed,Under 5,1108
2024-04-01,Mbala,Confirmed,Over 5,6159
2024-04-01,Mbala,Confirmed,Under 5,213
2024-04-01,Mbala,Confirmed_Passive_CHW,Over 5,2097
2024-04-01,Mbala,Confirmed_Passive_CHW,Under 5,540
2024-04-01,Mbala,Confirmed_Passive_CHW,NA,0
2024-04-01,Mporokoso,Confirmed,Under 5,155
2024-04-01,Mporokoso,Confirmed,Over 5,793
2024-04-01,Mporokoso,Confirmed,Under 5,27
2024-04-01,Mporokoso,Confirmed_Passive_CHW,Over 5,2133
2024-04-01,Mporokoso,Confirmed_Passive_CHW,Under 5,516
2024-04-01,Mporokoso,Confirmed_Passive_CHW,NA,0
2024-04-01,Mpulungu,Confirmed,Under 5,1229
2024-04-01,Mpulungu,Confirmed,Over 5,4278
2024-04-01,Mpulungu,Confirmed,Under 5,296
2024-04-01,Mpulungu,Confirmed_Passive_CHW,Over 5,3549
2024-04-01,Mpulungu,Confirmed_Passive_CHW,Under 5,1383
2024-04-01,Mpulungu,Confirmed_Passive_CHW,NA,10
2024-04-01,Mungwi,Clinical,Under 5,329
2024-04-01,Mungwi,Clinical,Over 5,1136
2024-04-01,Mungwi,Clinical,Under 5,97
2024-04-01,Mungwi,Confirmed,Under 5,2058
2024-04-01,Mungwi,Confirmed,Over 5,6966
2024-04-01,Mungwi,Confirmed,Under 5,509
2024-04-01,Nsama,Clinical,Over 5,1
2024-04-01,Nsama,Confirmed,Under 5,451
2024-04-01,Nsama,Confirmed,Over 5,1843
2024-04-01,Nsama,Confirmed,Under 5,105
2024-04-01,Nsama,Confirmed_Passive_CHW,Over 5,2343
2024-04-01,Nsama,Confirmed_Passive_CHW,Under 5,1147
2024-04-01,Nsama,Confirmed_Passive_CHW,NA,0
2024-04-01,Senga,Clinical,Under 5,3
2024-04-01,Senga,Clinical,Over 5,4
2024-04-01,Senga,Confirmed,Under 5,712
2024-04-01,Senga,Confirmed,Over 5,2133
2024-04-01,Senga,Confirmed,Under 5,183
2024-04-01,Senga,Confirmed_Passive_CHW,Over 5,6541
2024-04-01,Senga,Confirmed_Passive_CHW,Under 5,2241
2024-04-01,Senga,Confirmed_Passive_CHW,NA,0
2024-05-01,Chilubi,Clinical,Under 5,5
2024-05-01,Chilubi,Clinical,Over 5,22
2024-05-01,Chilubi,Clinical,Under 5,7
2024-05-01,Chilubi,Confirmed,Under 5,1947
2024-05-01,Chilubi,Confirmed,Over 5,3025
